lv1,lv2,lv3,lv4,lv5,lv6,id
,,Bettwäsche,,,,37644
,,Kissenbezüge,,,,54257
,,Bettdecken,,,,45462
,,Kopfkissen & Körperkissen,,,,20445
,,Bettdecken- & Kopfkissen-Sets,,,,125248
,,Bettüberwürfe & Tagesdecken,,,,175749
,,Wohn- & Kuscheldecken,,,,175750
,,Matratzen,,,,131588
,,Matratzenschoner & -auflagen,,,,175751
,,Betthimmel & Moskitonetze,,,,48090
,,Sonstige,,,,25815
,Dekoration,,,,,10033
,,Aschenbecher,,,,74316
,,Bilder & Drucke,,,,41511
,,Bilderrahmen,,,,79654
,,Blumen & künstliche Pflanzen,,,,4959
,,Blumentöpfe & Vasen,,,,101415
,,"Brunnen, Wasserwände & -säulen",,,,20569
,,Buchstützen,,,,20551
,,"Dekoboxen, -gläser & -dosen",,,,36017
,,Dekoflaschen,,,,36016
,,Dekokissen,,,,20563
,,Dekokörbe,,,,125072
,,Dekoobst & -gemüse,,,,36018
,,Duft & Aroma,,,,20552
,,Fächer,,,,41509
,,"Figuren, Skulpturen & Statuen",,,,36025
,,Glasfensterbilder,,,,260061
,,Globen,,,,36023
,,Kerzen & Teelichter,,,,46782
,,Kerzenständer & Teelichthalter,,,,16102
,,Masken,,,,38235
,,Memoboards,,,,41510
,,Mobiles & Sonnenfänger,,,,20578
,,Paravents,,,,31601
,,Schilder & Tafeln,,,,31587
,,Schlüsselbretter & Briefablagen,,,,31586
,,Sofa- & Sesselüberwürfe,,,,20549
,,Spiegel,,,,20580
,,Staffeleien & Präsentationsständer,,,,38225
,,Teller & Schalen,,,,36019
,,Tellerhalter & -aufhänger,,,,31588
,,Türstopper,,,,36022
,,Wandbehänge,,,,38237
,,Wandtattoos & Wandbilder,,,,159889
,,Sonstige,,,,10034
,Feste & Besondere Anlässe,,,,,16086
,,Blumengroßhandel,,,,178070
,,Frische Blumensträuße,,,,177757
,,Geschenkkörbe,,,,16091
,,Geschenkverpackung,,,,102378
,,,Geschenkanhänger & -aufkleber,,,184488
,,,Geschenkboxen,,,102380
,,,Geschenkpapier,,,102383
,,,Geschenktaschen,,,102379
,,,Schleifen & Bänder,,,102381
,,,Seidenpapier,,,102382
,,,Zellophan,,,170102
,,,Sonstige,,,26382
,,Jahreszeitliche Dekoration,,,,170090
,,,Advents- & Weihnachtssterne,,,156856
,,,Adventskalender,,,156813
,,,Außendekoration,,,156812
,,,Christbaum- & Feiertagsschmuck,,,166725
,,,Fensterdekoration,,,156844
,,,Figuren,,,117413
,,,Kerzen,,,168138
,,,Kerzenhalter,,,259702
,,,Kissen,,,52346
,,,"Kränze, Girlanden & Pflanzen",,,117419
,,,Krippen,,,156862
,,,Lichterketten,,,38229
,,,Nikolausstiefel,,,170091
,,,Nussknacker,,,177743
,,,Pyramiden,,,156881
,,,Räucherfiguren,,,156889
,,,Schneekugeln,,,156890
,,,Textilien,,,259703
,,,Tischdekoration,,,52347
,,,Wanddekoration,,,166727
,,,Weihnachtsbäume,,,117414
,,,Weihnachtsbaumständer,,,166726
,,,Sonstige,,,170092
,,Karten & Einladungen,,,,170098
,,Party- & Eventdekoration,,,,3205
,,,Aufblasbare Dekoration,,,177759
,,,Ballons,,,26384
,,,"Banner, Flaggen & Girlanden",,,77517
,,,Gästebücher,,,108383
,,,Gedeckter Tisch,,,26388
,,,Geschenkartikel,,,26385
,,,Hüte & Masken,,,116101
,,,Knicklichter,,,108388
,,,Konfetti,,,108389
,,,Partydekoration,,,170103
,,,Partysets,,,26394
,,,Partyspiele,,,102411
,,,Piñatas,,,177760
,,,Pins & Anstecknadeln,,,177758
,,,Scherzartikel,,,19257
,,,Tortenfiguren,,,170165
,,,Tortenkerzen,,,183323
,,,Wunderkerzen & Partykracher,,,108393
,,,Sonstige,,,3200
,,Sonstige,,,,170115
,Haushalt,,,,,54113
,,Kleider- & Schuhpflege,,,,106121
,,,Kleiderbürsten,,,185105
,,,Schuhpflege,,,185103
,,,,Einlegesohlen,,169284
,,,,Schnürsenkel,,169282
,,,,Schuhbeutel,,185104
,,,,Schuhbürsten,,141474
,,,,Schuhcreme & Pflegeprodukte,,106123
,,,,Schuherfrischer,,106122
,,,,Schuhlöffel,,122338
,,,,Schuhpflege-Sets,,141475
,,,,Schuhreparatur,,106124
,,,,Schuhspanner & Stiefelformer,,106125
,,,,Sonstige,,40659
,,,Sonstige,,,106126
,,Haushaltswaren,,,,20605
,,,Einkaufstaschen,,,169302
,,,Feuerzeuge,,,259019
,,,Küchenrollen,,,179203
,,,Müll- & Abfalleimer,,,20608
,,,Müllbeutel,,,259346
,,,Taschentücher,,,179199
,,,Toilettenpapier,,,179204
,,Lufterfrischer,,,,166724
,,Putzgeräte,,,,167135
,,,"Besen, Bodenwischer & Schrubber",,,260133
,,,Besen & Bodenwischer Zubehör,,,259341
,,,Eimer,,,167137
,,,Fensterwischer & -abzieher,,,112579
,,,Handfeger & Kehrbleche,,,108412
,,,Putztücher,,,29509
,,,Reinigungsbürsten,,,259344
,,,Reinigungshandschuhe,,,259347
,,,Schwämme,,,129609
,,,Spülschüsseln,,,122935
,,,Staubwedel & -wischer,,,161648
,,,Teppich- & Bodenkehrer,,,79657
,,Putz- & Pflegemittel,,,,259621
,,Wäsche,,,,20620
,,,Bügelbretter,,,43512
,,,Bügelbrettbezüge & Zubehör,,,134734
,,,Fusselrollen,,,170626
,,,Kleidersäcke,,,116744
,,,Wäschebälle,,,259340
,,,Wäschefaltbretter,,,259339
,,,Wäscheklammern & Beutel,,,122847
,,,Wäschekörbe,,,43517
,,,Wäscheleinen,,,81241
,,,Wäscheständer,,,20622
,,,Wäschesäcke,,,43516
,,,"Waschmittel, Weichspüler & Fleckenentferner",,,260134
,,,Sonstige,,,20624
,,Sonstige,,,,300
,Hochzeitsdekoration,,,,,11827
,,Ballons,,,,20934
,,"Blumen, Blüten & Girlanden",,,,20938
,,Briefboxen,,,,168189
,,Dekoration,,,,102430
,,Einwegkameras,,,,177763
,,Fotoalbum,,,,102473
,,Gastgeschenke,,,,33156
,,Gästebücher,,,,20940
,,Gedeckter Tisch,,,,33161
,,Glasgravuren,,,,102467
,,Hochzeitstisch,,,,159928
,,Karten & Einladungen,,,,102469
,,Kerzen & Kerzenständer,,,,20936
,,Konfetti,,,,98733
,,Ringkissen & Blumenkörbchen,,,,177762
,,Schleifen & Bänder,,,,20941
,,Tortenfiguren,,,,20935
,,Tortenheber & -messer,,,,102466
,,Tortenständer,,,,102424
,,Tüll,,,,20942
,,Sonstige,,,,3268
,Kamine & Kaminzubehör,,,,,38219
,,Kamine,,,,175756
,,Öfen,,,,84184
,,Bodenplatten,,,,175824
,,Brennstoffe,,,,175755
,,Dekoholz & -steine,,,,38220
,,Ersatzteile,,,,159895
,,Feuerböcke & Kaminroste,,,,79648
,,Funkenschutzgitter,,,,38221
,,Holzkörbe,,,,79649
,,Kaminbestecke,,,,38222
,,Kaminrohre,,,,175803
,,Kaminverkleidung,,,,79650
,,Sonstige,,,,20564
,Kindermöbel & Wohnen,,,,,176988
,,Badezimmer,,,,259327
,,,Handtücher & Waschlappen,,,177041
,,,Tritthocker,,,177039
,,,Sonstige,,,177042
,,Beleuchtung,,,,259330
,,,Deckenleuchten,,,81256
,,,Lampenschirme,,,81257
,,,Nachtlichter,,,177061
,,,Tisch- & Stehlampen,,,81255
,,,Wandleuchten,,,81259
,,,Sonstige,,,25827
,,"Bettwaren, -wäsche & Matratzen",,,,66725
,,,Bettdecken,,,66728
,,,Kopfkissen & Körperkissen,,,177044
,,,Bettdecken- & Kopfkissen-Sets,,,259018
,,,Bettwäsche,,,66731
,,,Bettlaken,,,79619
,,,Matratzen,,,177047
,,,Matratzenschoner & -auflagen,,,177043
,,,Betthimmel & Moskitonetze,,,176986
,,,Bettüberwürfe & Tagesdecken,,,66730
,,,Schlafsäcke,,,48091
,,,Wohn- & Kuscheldecken,,,66727
,,,Sonstige,,,176987
,,Inneneinrichtung & Dekoration,,,,259328
,,,Bilder & Wandbehänge,,,177051
,,,Dekokissen,,,259326
,,,Kinderuhren,,,94935
,,,Messlatten,,,108424
,,,Mülleimer,,,177048
,,,Spiegel,,,177049
,,,Spiel- & Puzzelmatten,,,177063
,,,"Tafeln, Schilder & Buchstaben",,,122769
,,,Teppiche & Läufer,,,177062
,,,Tisch- & Regaldekoration,,,177050
,,,Wandtattoos & Fensterbilder,,,108426
,,,Sonstige,,,177052
,,Kochen & Essen,,,,259329
,,,Besteck,,,39024
,,,Brotdosen & Aufbewahrung,,,177057
,,,Ess- & Geschirr-Sets,,,153903
,,,Platzdeckchen & Untersetzer,,,177059
,,,Schürzen,,,177053
,,,"Schüsseln, Teller & Tassen",,,177054
,,,Trink- & Isolierflaschen,,,177058
,,,Sonstige,,,177060
,,Möbel,,,,66741
,,,Bänke,,,183321
,,,Betten mit Matratze,,,122763
,,,Bettgestelle ohne Matratze,,,131604
,,,Bettschutzgitter,,,177045
,,,Bücherregale & Regale,,,115749
,,,Garderoben,,,40623
,,,Hocker,,,134650
,,,Kleiderschränke,,,122771
,,,Kommoden & Schränke,,,122766
,,,Kinderzimmer-Komplett-Sets,,,152035
,,,Schminktische,,,177046
,,,Schreibtische,,,115750
,,,Sitzsäcke & aufblasbare Sessel,,,108428
,,,Sofas & Sessel,,,134648
,,,Spielzeugkisten & Truhen,,,94932
,,,Tische & Stühle,,,66743
,,,Sonstige,,,66744
,,Sonstige,,,,176989
,Klein- & Hängeaufbewahrung,,,,,43502
,,Aufbewahrungsbeutel & -taschen,,,,43504
,,Boxen,,,,159897
,,Kleiderbügel,,,,116743
,,Kleiderständer,,,,166325
,,Körbe,,,,159898
,,Lagereinheiten,,,,122954
,,Mantel- & Hutständer,,,,22656
,,Schirmständer,,,,40620
,,Schlüsselbretter,,,,153804
,,Schlüsselkästen,,,,153806
,,Schubladenmatten,,,,122772
,,Schuhaufbewahrung,,,,43506
,,"Wand-, Türgarderoben & Haken",,,,36024
,,Wandschrankorganisatoren,,,,43503
,,Zeitungsständer & -halter,,,,38223
,,Sonstige,,,,20621
,Kochen & Genießen,,,,,20625
,,"Brauen, Destillieren & Weinherstellung",,,,260142
,,,Ausrüstung,,,260139
,,,Sets,,,260138
,,,Zubehör,,,250141
,,,Zutaten,,,260140
,,Backbleche & -formen,,,,259321
,,,Auflaufformen,,,24252
,,,Backbleche,,,177132
,,,Brotbackformen,,,81247
,,,Muffinformen,,,177066
,,,Quiche- & Obstkuchenformen,,,81252
,,,Springformen,,,136814
,,,Sets,,,177067
,,,Sonstige,,,25846
,,Backzubehör & Kuchendekoration,,,,177009
,,,Ausstechformen,,,32884
,,,Deko-Werkzeug,,,183324
,,,,Blumennägel,,183331
,,,,Dummies,,183327
,,,,Fondant-Glätter & Smoother,,183333
,,,,Fondant- & Schokoladenformen,,177011
,,,,Kuchenschneider,,183328
,,,,Modellierwerkzeug,,183336
,,,,Prägezangen,,183330
,,,,Schaber,,183329
,,,,Spritzbeutel,,177068
,,,,Spritzbeutelhalter,,183332
,,,,Spritztüllen,,183334
,,,,Tortendübel & -stützen,,183326
,,,,Tortendrehteller,,183335
,,,,Tortenscheiben,,183325
,,,,Tüllen-Aufbewahrungsboxen,,183337
,,,,Sonstige,,183338
,,,Dekorationen & Kuchenfiguren,,,183339
,,,,Airbrush,,183340
,,,,Deko-Stifte & Quetschflaschen,,183343
,,,,Schleifen & Kordeln,,183348
,,,,Tortenfiguren,,183341
,,,,Tortenkerzen,,183342
,,,,Sonstige,,183350
,,,Gebäckpressen,,,178059
,,,Muffinförmchen,,,177012
,,,Präsentation & Verpackungen,,,183353
,,,,Kunstblumen,,183354
,,,,Kuchenboxen & -tüten,,183355
,,,,Tortenständer & Etageren,,183356
,,,,Sonstige,,183357
,,,Teigformen,,,183352
,,,Teigschneider,,,183351
,,,Teigroller,,,32885
,,,Sonstige,,,177013
,,Bar & Wein-Accessoires,,,,20687
,,,Barschränke & -theken,,,115713
,,,Cocktail-Zubehör,,,177069
,,,Dekanter,,,103428
,,,Dosen- & Flaschenkühler,,,106190
,,,Eiseimer & Weinkühler,,,63506
,,,Eiswürfelformen,,,177015
,,,Flachmänner,,,63505
,,,Flaschenöffner & Korkenzieher,,,20688
,,,Flaschenverschlüsse & Korken,,,63503
,,,Spirituosen- & Bier-Zapfanlagen,,,103429
,,,Shaker,,,63504
,,,"Weintaschen, -boxen & -träger",,,115712
,,,Weinglas-Anhänger,,,31591
,,,Weinglashalter,,,159901
,,,Weinregale,,,20689
,,,Sonstige,,,20690
,,Besteck,,,,20637
,,,Besteck-Einzelteile,,,20693
,,,Bestecksets,,,131608
,,,Essstäbchen,,,101423
,,,Servierbesteck,,,137750
,,,Sonstige,,,177004
,,Gedeckter Tisch,,,,36027
,,,Butterdosen,,,103433
,,,Eierbecher,,,101426
,,,Essig- & Öl-Sets,,,54122
,,,Isolierkannen,,,153895
,,,Kaffeetassen & -becher,,,20695
,,,Komplett-Service,,,36032
,,,Krüge & Kannen,,,115729
,,,Milch- & Zuckersets,,,103434
,,,Saucieren,,,103435
,,,Schüsseln,,,36028
,,,Servierplatten & -schalen,,,45503
,,,Servietten,,,20659
,,,Serviettenringe & -halter,,,20658
,,,Tabletts,,,45505
,,,Tassen & Untertassen,,,36029
,,,Teekannen,,,115730
,,,Teller,,,36030
,,,Tischdecken,,,20663
,,,Tischläufer,,,20662
,,,Tischsets,,,20660
,,,Tischwäsche-Sets,,,71238
,,,Topfuntersetzer & Stövchen,,,32886
,,,Untersetzer,,,36026
,,,Sonstige,,,175802
,,Gläser & Glaswaren,,,,20696
,,Küchenhelfer,,,,20635
,,,Bento Accessoires,,,178050
,,,Besteckbänke,,,20647
,,,Burger-Pressen,,,178051
,,,Dosen- & Deckelöffner,,,43420
,,,Eier- & Pfannkuchen-Formen,,,178054
,,,Eier-Pochierer,,,177070
,,,Eieruhren & Kurzzeitmesser,,,98852
,,,Einmachzubehör,,,178052
,,,Fondue-Sets,,,260147
,,,Gewürzmühlen & -streuer,,,177008
,,,Herdabdeckungen,,,46285
,,,Kartoffelstampfer & -pressen,,,177007
,,,Knoblauchpressen,,,122939
,,,Küchenutensilien,,,20649
,,,Kühlschrankmagnete,,,20644
,,,Küchenwaagen,,,50419
,,,Manuelle Entsafter & Saftpressen,,,260150
,,,Manuelle Speiseeisbereiter,,,260149
,,,Mikrowellen-Geschirr,,,20633
,,,Messbecher & -löffel,,,134728
,,,Messerschärfer,,,116005
,,,Mörser & Stößel,,,98853
,,,Multi-Hacker/Multi-Chopper,,,178053
,,,Nudelformen & -pressen,,,178058
,,,Nussknacker,,,178057
,,,Passiermühlen,,,260148
,,,Reiben,,,134727
,,,Rührschüsseln,,,20642
,,,Schäler & Zerkleinerer,,,20641
,,,Schaufeln & Eisportionierer,,,46284
,,,Scheren,,,122938
,,,Schneidebretter,,,46282
,,,Siebe & Seiher,,,20636
,,,Spiralschneider,,,260151
,,,Teesiebe,,,177754
,,,Trichter,,,178055
,,,Wackelpuddingformen,,,115997
,,,Wassereisformen,,,178056
,,,Sonstige,,,20651
,,Küchenmesser,,,,177005
,,Küchentextilien,,,,71237
,,,Geschirrtücher,,,20664
,,,Schürzen,,,20657
,,,Teewärmer,,,131610
,,,Topflappen,,,20661
,,,Sonstige,,,71239
,,Ordnung & Aufbewahrung,,,,20652
,,,"Alufolie, Backpapier & Klarsichtfolie",,,179206
,,,Besteckaufbewahrung,,,159899
,,,Brotdosen,,,101428
,,,Brotkästen,,,98849
,,,Gefrierbeutel,,,20653
,,,Gewürzregale & -behälter,,,20646
,,,Halter/Ständer & Küchenleisten,,,46283
,,,Küchenrollenhalter,,,20643
,,,Messerblöcke,,,20638
,,,Plastikaufbewahrungsbehälter,,,20655
,,,Trinkflaschen & Isolierbecher,,,177006
,,,Vorratsgefäße & -gläser,,,20654
,,,Sonstige,,,11703
,,Töpfe & Pfannen,,,,259322
,,,Brat- & Grillpfannen,,,98845
,,,Dampfgarer,,,260309
,,,Gartöpfe & Bräter,,,98844
,,,Koch- & Suppentöpfe,,,98846
,,,Sets,,,98847
,,,Tajines,,,260145
,,,Woks,,,109065
,,,Sonstige,,,20632
,,Wasser-Aufbereitung,,,,54144
,,,Trinkwassersprudler,,,25845
,,,Wasserfilter,,,20684
,,,Wasserfilter-Kartuschen,,,54145
,,,Sonstige,,,54146
,,Sonstige,,,,177014
,Komplett-Küchen & Ausstattung,,,,,25830
,,Arbeitsplatten,,,,114324
,,Handtuchhalter,,,,136817
,,Komplett-Küchen,,,,54150
,,,L-Form Küchen,,,54151
,,,Kücheninseln,,,260157
,,,Küchenzeilen,,,81300
,,,Single-Küchen,,,54152
,,,U-Form Küchen,,,54153
,,,Sonstige,,,54154
,,Küchenbuffets & Anrichten,,,,54156
,,Küchenschränke,,,,85879
,,Küchenwagen,,,,115753
,,Sonstige,,,,3202
,Möbel,,,,,3197
,,Anrichten,,,,183322
,,Badmöbelsets,,,,166365
,,Betten,,,,32254
,,,Betten & Bettgestelle,,,175758
,,,Aufblasbare Betten,,,131598
,,,Lattenroste,,,77508
,,,Wasserbetten,,,107504
,,,Betten- & Wasserbettenzubehör,,,66737
,,,Sonstige,,,122759
,,CD- & Video-Regale,,,,22653
,,Futons,,,,131579
,,Kleiderschränke,,,,103430
,,Kommoden,,,,114397
,,Nachttische & Nachtkonsolen,,,,38199
,,Ottomane & Fußhocker,,,,20490
,,Regale & Aufbewahrung,,,,3199
,,Schlafzimmer-Sets,,,,20480
,,Schminktische,,,,32878
,,Schonbezüge,,,,175754
,,Schränke & Wandschränke,,,,20487
,,Schreibtische & Computermöbel,,,,88057
,,Servierwagen,,,,183320
,,"Sitzbänke, Hocker & Barhocker",,,,103431
,,Sitzsäcke & aufblasbare Sessel,,,,48319
,,Sofas & Sessel,,,,38208
,,Stühle,,,,54235
,,Tisch- & Stuhl-Sets,,,,107578
,,Tische & Stehtische,,,,38204
,,Truhen & Kisten,,,,125085
,,TV-Möbel & Schrankwände,,,,20488
,,Möbelzubehör,,,,34386
,,Möbelteile,,,,179690
,,Sonstige,,,,175752
,"Rollos, Gardinen & Vorhänge",,,,,63514
,,Fensterfolien,,,,175757
,,Gardinen & Vorhänge,,,,45515
,,Gardinenblenden & Volants,,,,260060
,,Jalousien & Rollos,,,,20585
,,Gardinenstangen & Zubehör,,,,103459
,,Gardinen- & Jalousienteile,,,,103458
,,Sonstige,,,,63515
,Teppiche & Teppichböden,,,,,20571
,,Teppichböden,,,,175820
,,Teppichfliesen,,,,136820
,,Teppiche,,,,45510
,,Läufer,,,,20574
,,Felle & Kunstfelle,,,,91421
,,Stufenmatten,,,,175517
,,Tür- & Bodenmatten,,,,20573
,,Teppich- & Teppichbodenzubehör,,,,36956
,,Teppich- & Teppichbodenwerkzeuge,,,,260156
,,Sonstige,,,,8409
,Sonstige,,,,,181076
Münzen,,,,,,11116
,Münzen Altertum,,,,,4733
,,Griechische Münzen,,,,4738
,,Keltische Münzen,,,,4741
,,Römische Münzen,,,,18462
,,,Römische Republik,,,18463
,,,Imperatorische Prägungen,,,18464
,,,Provinzialprägungen,,,21778
,,,Römische Kaiserzeit,,,18465
,,,Spätrömische Münzen,,,7938
,,Sonstige,,,,7939
,Münzen Mittelalter,,,,,18466
,,Brakteaten,,,,21779
,,Byzantinische Münzen,,,,3364
,,Deutsche Mittelaltermünzen,,,,21780
,,Europäische Mittelaltermünzen,,,,18470
,,Orientalische Münzen,,,,18468
,,Sonstige,,,,18472
,Münzen Altdeutschland bis 1871,,,,,18473
,,Kleinmünzen & Teilstücke,,,,7941
,,Taler & Doppeltaler,,,,7942
,,Altdeutsche Goldmünzen,,,,7943
,Münzen Dt. Reich 1871-1945,,,,,18475
,,Kaiserreich,,,,7944
,,,1 Pfennig 1871-1889,,,7945
,,,1 Pfennig 1890-1916,,,7946
,,,2 Pfennig 1873-1877,,,7947
,,,2 Pfennig 1904-1916,,,21781
,,,5 Pfennig 1874-1889,,,21782
,,,5 Pfennig 1890-1915,,,21783
,,,10 Pfennig 1873-1889,,,21784
,,,10 Pfennig 1890-1916,,,21785
,,,20 Pfennig 1873-1877,,,21786
,,,20 Pfennig 1887-1888,,,21787
,,,20 Pfennig 1890-1892,,,21788
,,,25 Pfennig 1909-1912,,,21789
,,,50 Pfennig 1875-1877,,,21790
,,,50 Pfennig 1877-1878,,,21791
,,,50 Pfennig 1896-1903,,,21792
,,,1/2 Mark 1905-1919,,,21793
,,,1 Mark 1873-1887,,,21794
,,,1 Mark 1891-1916,,,21795
,,,2 Mark Silbermünzen,,,21796
,,,3 Mark Silbermünzen,,,21797
,,,5 Mark Silbermünzen,,,21798
,,,5 Mark Goldmünzen,,,21799
,,,10 Mark Goldmünzen,,,21800
,,,20 Mark Goldmünzen,,,21801
,,,Lots & Sammlungen,,,23197
,,Ersatzmünzen 1. Weltkrieg,,,,21802
,,,1 Pfennig 1916-1918 Alu,,,7954
,,,5 Pfennig 1915-1922 Eisen,,,21803
,,,10 Pfennig 1916-1922 Eisen,,,21804
,,,10 Pfennig 1917-1922 Zink,,,21805
,,Kolonien,,,,21815
,,,Kiautschou,,,21818
,,,Neuguinea,,,21816
,,,Ostafrika,,,21817
,,Nebengebiete,,,,21806
,,,Böhmen & Mähren,,,21807
,,,Danzig,,,7948
,,,Generalgouvernement Polen,,,21809
,,,Geplantes Königreich Polen,,,21810
,,,Königreich Belgien,,,21811
,,,Notmünzen Stadt Gent,,,21812
,,,Oberbefehlshaber Ost,,,21808
,,,Reichskreditkassen,,,21813
,,Inflation & Weimarer Republik,,,,23198
,,,Gedenkmünzen,,,7949
,,,Kursmünzen,,,159480
,,,,1 Pfennig,,159481
,,,,2 Pfennig,,159482
,,,,4 Pfennig,,159483
,,,,5 Pfennig,,159484
,,,,10 Pfennig,,159485
,,,,20 Pfennig,,159486
,,,,25 Pfennig,,159487
,,,,50 Pfennig,,159488
,,,,1/2 Mark,,159489
,,,,1 Mark,,159490
,,,,2 Mark,,159491
,,,,5 Mark,,159492
,,,,10 Mark,,159493
,,,,20 Mark,,159494
,,,,Sonstige,,23199
,,,Proben & Verprägungen,,,23200
,,,Lots & Sammlungen,,,23201
,,Drittes Reich,,,,21819
,,,1 Reichspfennig 1936-1940,,,7950
,,,1 Reichspfennig 1940-1945,,,21820
,,,2 Reichspfennig 1936-1940,,,21821
,,,5 Reichspfennig 1936-1939,,,21822
,,,5 Reichspfennig 1940-1944,,,21823
,,,10 Reichspfennig 1936-1939,,,21824
,,,10 Reichspfennig 1940-1945,,,21825
,,,50 Reichspfennig 1938-1939,,,21826
,,,50 Reichspfennig 1935,,,21827
,,,50 Reichspfennig 1939-1944,,,21828
,,,1 Reichsmark 1933-1939,,,21829
,,,2 Reichsmark 1936-1939 Silber,,,21830
,,,5 Reichsmark 1934-1939 Silber,,,21831
,,,2 Reichsmark Gedenkmünzen,,,21832
,,,5 Reichsmark Gedenkmünzen,,,21833
,,,Lots & Sammlungen,,,28670
,,"Notmünzen, staatlich",,,,7951
,,Notmünzen Städte & Gemeinden,,,,21834
,Münzen Deutschland ab 1945,,,,,7955
,,Alliierte Besatzung,,,,18477
,,Saarland,,,,21814
,,BRD Mark-Währung,,,,7956
,,,1 Pfennig 1948-1949,,,7957
,,,1 Pfennig ab 1950,,,19499
,,,2 Pfennig 1950-1969,,,7958
,,,2 Pfennig ab 1968,,,19500
,,,5 Pfennig 1949,,,7959
,,,5 Pfennig ab 1950,,,19501
,,,10 Pfennig 1949,,,7960
,,,10 Pfennig ab 1950,,,19502
,,,50 Pfennig 1949-1950,,,7961
,,,50 Pfennig ab 1950,,,19503
,,,1 DM ab 1950,,,7962
,,,1-DM-Gedenkmünzen-Goldmark,,,19504
,,,2 DM 1951,,,19505
,,,"2 DM 1957-1971, M.Planck",,,19506
,,,"2 DM 1969-1987, K.Adenauer",,,19507
,,,"2 DM 1970-1987, T.Heuss",,,19508
,,,"2 DM 1979-1993, K.Schumacher",,,19509
,,,"2 DM ab 1988, L.Erhard",,,19510
,,,"2 DM ab 1990, F.J.Strauß",,,19511
,,,"2 DM ab 1994, W.Brandt",,,19512
,,,5 DM 1951-1974,,,19513
,,,5 DM ab 1975,,,19514
,,,5-DM-Gedenkmünzen,,,7963
,,,5-DM-Gedenkmünzen original PP,,,7964
,,,10-DM-Gedenkmünzen,,,7965
,,,10-DM-Gedenkmünzen original PP,,,7966
,,,Kursmünzensätze PP,,,7967
,,,Kursmünzensätze Stempelglanz,,,19515
,,,Lots & Sammlungen,,,23202
,,,Proben & Verprägungen,,,23203
,,BRD Euro-Währung,,,,28671
,,,10-Euro-Gedenkmünzen,,,23205
,,,20-Euro-Gedenkmünzen Gold,,,180163
,,,100-Euro-Gedenkmünzen Gold,,,28672
,,,200-Euro-Gedenkmünzen Gold,,,28673
,,,Kursmünzen,,,23204
,,,Kursmünzensätze,,,23206
,,,Lots & Sammlungen,,,39166
,,,Proben & Verprägungen,,,23207
,,,Starterkits,,,39167
,,DDR,,,,7968
,,,1 Pfennig 1948-1953,,,7970
,,,1 Pfennig 1952-1953,,,21835
,,,1 Pfennig 1960-1990,,,21836
,,,5 Pfennig 1948-1950,,,21837
,,,5 Pfennig 1952-1953,,,21838
,,,5 Pfennig 1968-1990,,,21839
,,,10 Pfennig 1948-1950,,,21840
,,,10 Pfennig 1952-1953,,,21841
,,,10 Pfennig 1963-1990,,,21842
,,,20 Pfennig 1969-1990,,,21843
,,,50 Pfennig 1949-1950,,,21844
,,,50 Pfennig 1958-1990,,,21845
,,,1 Mark 1956-1963,,,21846
,,,1 Mark 1972-1990,,,21847
,,,2 Mark 1957,,,21848
,,,2 Mark 1972-1990,,,21849
,,,5-Mark-Gedenkmünzen,,,7969
,,,10-Mark-Gedenkmünzen,,,21850
,,,20-Mark-Gedenkmünzen,,,21851
,,,Kursmünzensätze,,,7971
,,,Lots & Sammlungen,,,23208
,,,Proben & Verprägungen,,,23209
,Münzen Österreich,,,,,28684
,,Vor Euro-Einführung,,,,35416
,,,RDR bis 1804/6,,,35417
,,,Kaiserreich 1804/6-1918,,,35418
,,,1. Republik 1918-1938,,,35419
,,,"Österreich, 3. Reich 1938-45",,,35420
,,,2. Republik 1945-2001,,,28685
,,,Sonstige,,,35421
,,Nach Euro-Einführung,,,,35422
,,,Gedenkmünzen,,,35423
,,,"Kursmünzen, einzelne",,,35424
,,,"Kursmünzensätze, offizielle",,,35425
,,,Kursmünzensets,,,37123
,,,Starterkits,,,35426
,,,Sonstige,,,7984
,Münzen Schweiz,,,,,91057
,,Vor 1849,,,,91058
,,Ab 1850,,,,7987
,Münzen Europa,,,,,7975
,,"ECU, offizielle Ausgaben",,,,7976
,,Albanien,,,,35427
,,Andorra,,,,40710
,,Belgien,,,,30683
,,,Vor Euro-Einführung,,,30684
,,,Nach Euro-Einführung,,,37124
,,,,Gedenkmünzen,,37125
,,,,"Kursmünzen, einzelne",,37126
,,,,"Kursmünzensätze, offizielle",,37127
,,,,Kursmünzensets,,37128
,,,,Münzrollen,,96565
,,,,Starterkits,,37129
,,,,Sonstige,,7983
,,Bosnien und Herzegowina,,,,77526
,,Bulgarien,,,,7977
,,Dänemark,,,,26517
,,Estland,,,,148091
,,Finnland,,,,28674
,,,Vor Euro-Einführung,,,28675
,,,Nach Euro-Einführung,,,37130
,,,,Gedenkmünzen,,37131
,,,,"Kursmünzen, einzelne",,37132
,,,,"Kursmünzensätze, offizielle",,37133
,,,,Kursmünzensets,,37134
,,,,Münzrollen,,96566
,,,,Starterkits,,37135
,,,,Sonstige,,26518
,,Frankreich,,,,28676
,,,Vor Euro-Einführung,,,28677
,,,Nach Euro-Einführung,,,35428
,,,,Gedenkmünzen,,35429
,,,,"Kursmünzen, einzelne",,35430
,,,,"Kursmünzensätze, offizielle",,35431
